smiles,dielectric_constant,band_gap_eV,Tg_K,monomer,reaction_type,temperature_K,solvent,reaction_time_hours,source,SMILES
[*]C(=O)c1ccc(C5H6HfO4)cc1[*],9.8582,2.3917,362.7,O=C(O)c1ccc(C5H6HfO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6HfO4)cc1[*]
[*]C(=O)c1ccc(C2H3NOS)cc1[*],4.9365,3.2554,360.8,O=C(O)c1ccc(C2H3NOS)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C2H3NOS)cc1[*]
[*]C(=O)c1ccc(C10H10N2O2S2)cc1[*],3.8167,4.0591,392.6,O=C(O)c1ccc(C10H10N2O2S2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C10H10N2O2S2)cc1[*]
[*]C(=O)c1ccc(C12H20)cc1[*],2.8943,5.1107,392.0,O=C(O)c1ccc(C12H20)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C12H20)cc1[*]
[*]C(=O)c1ccc(C32H20)cc1[*],3.9104,2.846,462.0,O=C(O)c1ccc(C32H20)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C32H20)cc1[*]
[*]C(=O)c1ccc(C8H8)cc1[*],2.7776,6.0923,378.0,O=C(O)c1ccc(C8H8)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C8H8)cc1[*]
[*]C(=O)c1ccc(C14H14N2O2)cc1[*],3.6405,4.1647,406.6,O=C(O)c1ccc(C14H14N2O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C14H14N2O2)cc1[*]
[*]C(=O)c1ccc(C32H28)cc1[*],3.4726,3.7695,462.0,O=C(O)c1ccc(C32H28)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C32H28)cc1[*]
[*]C(=O)c1ccc(C5H6HfO4)cc1[*],8.9595,3.8191,362.7,O=C(O)c1ccc(C5H6HfO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6HfO4)cc1[*]
[*]C(=O)c1ccc(C3H3NS2)cc1[*],5.7293,1.7598,365.5,O=C(O)c1ccc(C3H3NS2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C3H3NS2)cc1[*]
[*]C(=O)c1ccc(C8H7NS)cc1[*],5.5112,2.1148,383.0,O=C(O)c1ccc(C8H7NS)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C8H7NS)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zr)cc1[*],6.4239,3.1624,366.2,O=C(O)c1ccc(C6H8O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zr)cc1[*]
[*]C(=O)c1ccc(C7H10HfO4)cc1[*],5.6958,4.7792,369.7,O=C(O)c1ccc(C7H10HfO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H10HfO4)cc1[*]
[*]C(=O)c1ccc(C14H26O4Sn)cc1[*],4.8291,6.0611,394.2,O=C(O)c1ccc(C14H26O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H26O4Sn)cc1[*]
[*]C(=O)c1ccc(C6H10O4Ti)cc1[*],7.3655,3.1201,366.2,O=C(O)c1ccc(C6H10O4Ti)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H10O4Ti)cc1[*]
[*]C(=O)c1ccc(C5H8O6Sn)cc1[*],5.9173,5.2622,360.3,O=C(O)c1ccc(C5H8O6Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H8O6Sn)cc1[*]
[*]C(=O)c1ccc(C8H14O4Sn)cc1[*],5.3469,5.6439,373.2,O=C(O)c1ccc(C8H14O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H14O4Sn)cc1[*]
[*]C(=O)c1ccc(C46H54O4Sn2)cc1[*],3.5488,2.0807,506.2,O=C(O)c1ccc(C46H54O4Sn2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C46H54O4Sn2)cc1[*]
[*]C(=O)c1ccc(C8H10N2O6)cc1[*],4.2776,4.3194,380.8,O=C(O)c1ccc(C8H10N2O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C8H10N2O6)cc1[*]
[*]C(=O)c1ccc(C14H26O4Sn)cc1[*],3.8683,6.3219,394.2,O=C(O)c1ccc(C14H26O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H26O4Sn)cc1[*]
[*]C(=O)c1ccc(C3H2O4Zr)cc1[*],8.1721,3.228,355.7,O=C(O)c1ccc(C3H2O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2O4Zr)cc1[*]
[*]C(=O)c1ccc(C14H12O4)cc1[*],3.7962,4.685,394.2,O=C(O)c1ccc(C14H12O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H12O4)cc1[*]
[*]C(=O)c1ccc(C11H18O4Zn)cc1[*],8.5642,6.0362,383.7,O=C(O)c1ccc(C11H18O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H18O4Zn)cc1[*]
[*]C(=O)c1ccc(C6H4Mg2O8)cc1[*],12.0931,4.4141,361.4,O=C(O)c1ccc(C6H4Mg2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H4Mg2O8)cc1[*]
[*]C(=O)c1ccc(C13H6OS3)cc1[*],8.4993,1.2608,394.3,O=C(O)c1ccc(C13H6OS3)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C13H6OS3)cc1[*]
[*]C(=O)c1ccc(C11H6O2S)cc1[*],4.816,3.0776,386.1,O=C(O)c1ccc(C11H6O2S)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H6O2S)cc1[*]
[*]C(=O)c1ccc(C16H32O4)cc1[*],3.1629,7.2566,401.2,O=C(O)c1ccc(C16H32O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H32O4)cc1[*]
[*]C(=O)c1ccc(C20H14O2)cc1[*],3.9304,3.2621,417.6,O=C(O)c1ccc(C20H14O2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H14O2)cc1[*]
[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*],22.5355,4.3601,378.0,O=C(O)c1ccc(C8H16Cl4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*]
[*]C(=O)c1ccc(C14H6N2O2)cc1[*],4.7613,2.5367,406.6,O=C(O)c1ccc(C14H6N2O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C14H6N2O2)cc1[*]
[*]C(=O)c1ccc(C4H8O2)cc1[*],3.1556,6.2206,361.6,O=C(O)c1ccc(C4H8O2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C4H8O2)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],11.2659,3.8267,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C8H10O4)cc1[*],4.3685,3.0325,373.2,O=C(O)c1ccc(C8H10O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H10O4)cc1[*]
[*]C(=O)c1ccc(C4H8Cl4Sn2)cc1[*],28.3289,2.8162,364.0,O=C(O)c1ccc(C4H8Cl4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8Cl4Sn2)cc1[*]
[*]C(=O)c1ccc(C8H8O8)cc1[*],4.5547,3.7527,368.4,O=C(O)c1ccc(C8H8O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H8O8)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],10.2133,4.2757,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C24H16O4)cc1[*],3.9231,3.6455,429.2,O=C(O)c1ccc(C24H16O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H16O4)cc1[*]
[*]C(=O)c1ccc(C64H64)cc1[*],2.7159,4.8255,574.0,O=C(O)c1ccc(C64H64)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C64H64)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],9.6335,4.1823,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C24H14O4)cc1[*],3.9305,3.3745,429.2,O=C(O)c1ccc(C24H14O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H14O4)cc1[*]
[*]C(=O)c1ccc(C20H28O4)cc1[*],3.2391,4.7774,415.2,O=C(O)c1ccc(C20H28O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H28O4)cc1[*]
[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*],4.1837,4.8352,378.0,O=C(O)c1ccc(C8H16Cl4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*]
[*]C(=O)c1ccc(C24H40O6)cc1[*],3.0135,6.9364,426.8,O=C(O)c1ccc(C24H40O6)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H40O6)cc1[*]
[*]C(=O)c1ccc(C16H40O8)cc1[*],3.1295,7.826,396.4,O=C(O)c1ccc(C16H40O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H40O8)cc1[*]
[*]C(=O)c1ccc(C12H6OS2)cc1[*],6.0176,1.9265,390.8,O=C(O)c1ccc(C12H6OS2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H6OS2)cc1[*]
[*]C(=O)c1ccc(C12H20O4Zn)cc1[*],4.1647,6.4414,387.2,O=C(O)c1ccc(C12H20O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H20O4Zn)cc1[*]
[*]C(=O)c1ccc(C12H20O4Zn)cc1[*],4.3414,6.192,387.2,O=C(O)c1ccc(C12H20O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H20O4Zn)cc1[*]
[*]C(=O)c1ccc(C4H6N2O2S2)cc1[*],3.8675,3.5947,371.6,O=C(O)c1ccc(C4H6N2O2S2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H6N2O2S2)cc1[*]
[*]C(=O)c1ccc(C19H12O)cc1[*],4.4933,2.5479,415.3,O=C(O)c1ccc(C19H12O)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C19H12O)cc1[*]
[*]C(=O)c1ccc(C5H6O4Zr)cc1[*],9.6979,3.7804,362.7,O=C(O)c1ccc(C5H6O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6O4Zr)cc1[*]
[*]C(=O)c1ccc(C4H6O4Sn)cc1[*],11.9077,4.3147,359.2,O=C(O)c1ccc(C4H6O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C4H6O4Sn)cc1[*]
[*]C(=O)c1ccc(C9H16O6Sn)cc1[*],4.9041,5.1029,374.3,O=C(O)c1ccc(C9H16O6Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H16O6Sn)cc1[*]
[*]C(=O)c1ccc(C11H18O4Ti)cc1[*],5.5876,1.0682,383.7,O=C(O)c1ccc(C11H18O4Ti)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H18O4Ti)cc1[*]
[*]C(=O)c1ccc(C6H10O4Sn)cc1[*],5.5792,6.0066,366.2,O=C(O)c1ccc(C6H10O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H10O4Sn)cc1[*]
[*]C(=O)c1ccc(C6H15N3O6)cc1[*],4.7838,6.7062,378.8,O=C(O)c1ccc(C6H15N3O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C6H15N3O6)cc1[*]
[*]C(=O)c1ccc(C16H10N2O4)cc1[*],4.5971,3.4047,411.2,O=C(O)c1ccc(C16H10N2O4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C16H10N2O4)cc1[*]
[*]C(=O)c1ccc(C36H44O2Sn2)cc1[*],4.2475,4.8961,473.6,O=C(O)c1ccc(C36H44O2Sn2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C36H44O2Sn2)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zr)cc1[*],6.4188,3.1564,366.2,O=C(O)c1ccc(C6H8O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zr)cc1[*]
[*]C(=O)c1ccc(C6H4O4S2)cc1[*],3.8939,3.73,366.2,O=C(O)c1ccc(C6H4O4S2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H4O4S2)cc1[*]
[*]C(=O)c1ccc(C6H5NOS)cc1[*],5.4233,2.5818,374.8,O=C(O)c1ccc(C6H5NOS)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C6H5NOS)cc1[*]
[*]C(=O)c1ccc(C8H12O4Zr)cc1[*],5.9286,2.9018,373.2,O=C(O)c1ccc(C8H12O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H12O4Zr)cc1[*]
[*]C(=O)c1ccc(C3H2CdO4)cc1[*],7.9088,4.8795,355.7,O=C(O)c1ccc(C3H2CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2CdO4)cc1[*]
[*]C(=O)c1ccc(C12H32)cc1[*],2.4345,9.0227,392.0,O=C(O)c1ccc(C12H32)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C12H32)cc1[*]
[*]C(=O)c1ccc(C4H10N2O2)cc1[*],3.5154,6.9282,371.6,O=C(O)c1ccc(C4H10N2O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H10N2O2)cc1[*]
[*]C(=O)c1ccc(C24H48)cc1[*],2.6522,8.3773,434.0,O=C(O)c1ccc(C24H48)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C24H48)cc1[*]
[*]C(=O)c1ccc(C4H12N4)cc1[*],3.276,6.2293,384.0,O=C(O)c1ccc(C4H12N4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C4H12N4)cc1[*]
[*]C(=O)c1ccc(C16H32)cc1[*],2.6858,8.1672,406.0,O=C(O)c1ccc(C16H32)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C16H32)cc1[*]
[*]C(=O)c1ccc(C32H34)cc1[*],3.1084,4.7889,462.0,O=C(O)c1ccc(C32H34)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C32H34)cc1[*]
[*]C(=O)c1ccc(C3H2CdO4)cc1[*],8.202,4.7982,355.7,O=C(O)c1ccc(C3H2CdO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2CdO4)cc1[*]
[*]C(=O)c1ccc(C12H10N2S4)cc1[*],6.216,1.6806,402.0,O=C(O)c1ccc(C12H10N2S4)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C12H10N2S4)cc1[*]
[*]C(=O)c1ccc(C3H2HfO4)cc1[*],6.9962,3.7014,355.7,O=C(O)c1ccc(C3H2HfO4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C3H2HfO4)cc1[*]
[*]C(=O)c1ccc(C6H8O4Zr)cc1[*],7.8424,2.1919,366.2,O=C(O)c1ccc(C6H8O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4Zr)cc1[*]
[*]C(=O)c1ccc(C7H4S3)cc1[*],6.4157,1.6797,374.5,O=C(O)c1ccc(C7H4S3)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C7H4S3)cc1[*]
[*]C(=O)c1ccc(C54H48O6Sn2)cc1[*],3.9553,4.5008,531.8,O=C(O)c1ccc(C54H48O6Sn2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C54H48O6Sn2)cc1[*]
[*]C(=O)c1ccc(C4H6O4Sn)cc1[*],8.4703,4.8574,359.2,O=C(O)c1ccc(C4H6O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C4H6O4Sn)cc1[*]
[*]C(=O)c1ccc(C6H15N3O6)cc1[*],4.7592,6.7067,378.8,O=C(O)c1ccc(C6H15N3O6)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C6H15N3O6)cc1[*]
[*]C(=O)c1ccc(C9H14O6Ti)cc1[*],11.8036,1.0044,374.3,O=C(O)c1ccc(C9H14O6Ti)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C9H14O6Ti)cc1[*]
[*]C(=O)c1ccc(C7H12O4Sn)cc1[*],5.1473,6.0684,369.7,O=C(O)c1ccc(C7H12O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H12O4Sn)cc1[*]
[*]C(=O)c1ccc(C5H8O4Sn)cc1[*],6.8315,5.0109,362.7,O=C(O)c1ccc(C5H8O4Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H8O4Sn)cc1[*]
[*]C(=O)c1ccc(C10H18O6Sn)cc1[*],4.7809,5.4351,377.8,O=C(O)c1ccc(C10H18O6Sn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H18O6Sn)cc1[*]
[*]C(=O)c1ccc(C5H6O4Zr)cc1[*],10.9937,3.1579,362.7,O=C(O)c1ccc(C5H6O4Zr)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C5H6O4Zr)cc1[*]
[*]C(=O)c1ccc(C14H8OS)cc1[*],5.5731,2.0643,397.8,O=C(O)c1ccc(C14H8OS)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C14H8OS)cc1[*]
[*]C(=O)c1ccc(C12H20O4Zn)cc1[*],7.3545,5.9458,387.2,O=C(O)c1ccc(C12H20O4Zn)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C12H20O4Zn)cc1[*]
[*]C(=O)c1ccc(C2H8N4O2)cc1[*],3.4893,4.8889,374.6,O=C(O)c1ccc(C2H8N4O2)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C2H8N4O2)cc1[*]
[*]C(=O)c1ccc(C11H6O2S)cc1[*],5.489,2.0204,386.1,O=C(O)c1ccc(C11H6O2S)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H6O2S)cc1[*]
[*]C(=O)c1ccc(C6H4Mg2O8)cc1[*],5.7875,6.1345,361.4,O=C(O)c1ccc(C6H4Mg2O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H4Mg2O8)cc1[*]
[*]C(=O)c1ccc(C16H24O8)cc1[*],3.4972,4.2045,396.4,O=C(O)c1ccc(C16H24O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C16H24O8)cc1[*]
[*]C(=O)c1ccc(C30H20O8)cc1[*],4.3234,3.1801,445.4,O=C(O)c1ccc(C30H20O8)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C30H20O8)cc1[*]
[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*],12.9471,4.3923,378.0,O=C(O)c1ccc(C8H16Cl4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C8H16Cl4Sn2)cc1[*]
[*]C(=O)c1ccc(C10H16O5)cc1[*],3.2127,7.289,379.0,O=C(O)c1ccc(C10H16O5)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C10H16O5)cc1[*]
[*]C(=O)c1ccc(C7H10O5)cc1[*],3.5614,6.4499,368.5,O=C(O)c1ccc(C7H10O5)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C7H10O5)cc1[*]
[*]C(=O)c1ccc(C36H72)cc1[*],2.5918,7.6675,476.0,O=C(O)c1ccc(C36H72)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C36H72)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],8.0258,4.4005,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],11.5823,4.2053,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C24H16S4)cc1[*],4.1597,3.1848,434.0,O=C(O)c1ccc(C24H16S4)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C24H16S4)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],11.8178,4.1973,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C24H40O20)cc1[*],3.7821,7.4757,410.0,O=C(O)c1ccc(C24H40O20)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H40O20)cc1[*]
[*]C(=O)c1ccc(C4H8O4)cc1[*],3.7176,8.7732,359.2,O=C(O)c1ccc(C4H8O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C4H8O4)cc1[*]
[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*],14.0576,3.5516,364.0,O=C(O)c1ccc(C4H8F4Sn2)cc1C(=O)O,Addition Polymerization,353.15,Toluene,3.0,database,[*]C(=O)c1ccc(C4H8F4Sn2)cc1[*]
[*]C(=O)c1ccc(C20H36O4)cc1[*],3.1909,5.4062,415.2,O=C(O)c1ccc(C20H36O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C20H36O4)cc1[*]
[*]C(=O)c1ccc(C63H63N9)cc1[*],3.0636,4.5461,615.5,O=C(O)c1ccc(C63H63N9)cc1C(=O)O,Condensation (Polyimidation),453.15,NMP (N-Methyl-2-pyrrolidone),6.0,database,[*]C(=O)c1ccc(C63H63N9)cc1[*]
[*]C(=O)c1ccc(C11H12O5)cc1[*],3.634,4.4547,382.5,O=C(O)c1ccc(C11H12O5)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C11H12O5)cc1[*]
[*]C(=O)c1ccc(C8H20O2)cc1[*],3.0898,7.9502,375.6,O=C(O)c1ccc(C8H20O2)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C8H20O2)cc1[*]
[*]C(=O)c1ccc(C6H8O4PbS)cc1[*],7.2964,4.3624,366.2,O=C(O)c1ccc(C6H8O4PbS)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C6H8O4PbS)cc1[*]
[*]C(=O)c1ccc(C24H20O4)cc1[*],3.79,3.9804,429.2,O=C(O)c1ccc(C24H20O4)cc1C(=O)O,Esterification,393.15,DMF (Dimethylformamide),4.5,database,[*]C(=O)c1ccc(C24H20O4)cc1[*]
